	CHR	START	END	X0	X1	MeanDecreaseAccuracy	MeanDecreaseGini	Symbol	V1	V2	V3	V4	V5	V6	V7
cg24676071	chr7	45613260	45613561	0	-6.80272108843537e-07	-6.28930817610063e-07	0.00016	ADCY1	chr7	45613410	45613411	cg24676071	ADCY1	Island	I
cg07301795	chr5	157001548	157001849	-1.37931034482759e-05	0	-1.19047619047619e-06	0.000155555555555556	ADAM19	chr5	157001698	157001699	cg07301795	ADAM19	Island	II
cg06666008	chr11	31819314	31819615	0	5.4421768707483e-06	4.92307692307692e-06	0.000132861078315614	PAX6	chr11	31819464	31819465	cg06666008	PAX6	N_Shore	I
cg07929264	chr2	89064672	89064973	0	0	0	0.000132850241545884	FLJ40330	chr2	89064822	89064823	cg07929264	FLJ40330	Island	II
cg01538821	chr8	85096685	85096986	0	6.26959247648903e-07	5.88235294117647e-07	0.000132837670384129	RALYL	chr8	85096835	85096836	cg01538821	RALYL	Island	I
cg19122901	chr10	101293640	101293941	0	1.24610591900312e-06	1.14285714285714e-06	0.000131901360631923	NKX2-3	chr10	101293790	101293791	cg19122901	NKX2-3	N_Shore	II
cg20653075	chr8	65291532	65291833	0	1.27388535031847e-06	1.17647058823529e-06	0.000131885814668408	MIR124-2	chr8	65291682	65291683	cg20653075	MIR124-2	S_Shore	II
cg22149137	chr17	46804264	46804565	-6.06060606060606e-06	0	-6.11620795107034e-07	0.000126315789473684	HOXB13	chr17	46804414	46804415	cg22149137	HOXB13	Island	II
cg17486860	chr11	32454690	32454991	-6.25e-06	1.99335548172757e-06	1.2012012012012e-06	0.000116666666666667	WT1	chr11	32454840	32454841	cg17486860	WT1	N_Shore	II
cg23720064	chr6	100895529	100895830	0	0	0	9.85720097350168e-05	SIM1	chr6	100895679	100895680	cg23720064	SIM1	N_Shore	II
cg18194945	chr3	157820441	157820742	0	6.15384615384615e-07	5.71428571428571e-07	6.5185221764068e-05	SHOX2	chr3	157820591	157820592	cg18194945	SHOX2	N_Shore	II
cg25596297	chr2	223162725	223163026	0	0	0	5.66683612947145e-05	PAX3	chr2	223162875	223162876	cg25596297	PAX3	N_Shore	I
cg21907107	chr5	76931912	76932213	5.88235294117647e-06	2.52365930599369e-06	2.84900284900285e-06	5.66666666666833e-05	OTP	chr5	76932062	76932063	cg21907107	OTP	N_Shore	II
cg07213060	chr20	21694677	21694978	0	6.71140939597315e-07	6.00600600600601e-07	5.66638152266933e-05	PAX1	chr20	21694827	21694828	cg07213060	PAX1	Island	I
cg00599564	chr6	29943059	29943360	0	0	0	3.95121951219608e-05	HCG9	chr6	29943209	29943210	cg00599564	HCG9	N_Shore	II
cg12444328	chr1	197887805	197888106	0	0	0	3.28525641025635e-05	LHX9	chr1	197887955	197887956	cg12444328	LHX9	S_Shore	II
cg15760840	chr7	27225072	27225373	0	6.43086816720257e-07	5.97014925373134e-07	3.02843822843897e-05	HOXA11AS	chr7	27225222	27225223	cg15760840	HOXA11AS	Island	II
cg01000615	chr1	145562667	145562968	0	0	0	0	ANKRD35	chr1	145562817	145562818	cg01000615	ANKRD35	CpG_Ocean	II
cg00126638	chr6	29795433	29795734	0	0	0	0	HLA-G	chr6	29795583	29795584	cg00126638	HLA-G	Island	I
cg06621744	chr14	37052320	37052621	0	0	0	0	NKX2-8	chr14	37052470	37052471	cg06621744	NKX2-8	N_Shore	II
cg03990033	chr1	208083880	208084181	0	0	0	0	CD34	chr1	208084030	208084031	cg03990033	CD34	N_Shore	II
cg09795809	chr4	183062579	183062880	0	0	0	0	MGC45800	chr4	183062729	183062730	cg09795809	MGC45800	N_Shore	I
cg05803237	chr11	92702478	92702779	0	0	0	0	MTNR1B	chr11	92702628	92702629	cg05803237	MTNR1B	N_Shore	II
cg07852825	chr3	172166032	172166333	0	0	0	0	GHSR	chr3	172166182	172166183	cg07852825	GHSR	Island	II
cg14717557	chr6	100895468	100895769	0	0	0	0	SIM1	chr6	100895618	100895619	cg14717557	SIM1	N_Shore	II
cg00654888	chr2	119602983	119603284	0	0	0	0	EN1	chr2	119603133	119603134	cg00654888	EN1	Island	II
cg05134041	chrX	82763069	82763370	0	0	0	0	POU3F4	chrX	82763219	82763220	cg05134041	POU3F4	N_Shore	I
cg15794859	chr6	134213984	134214285	0	0	0	0	TCF21	chr6	134214134	134214135	cg15794859	TCF21	Island	I
cg00145253	chr1	75602707	75603008	0	0	0	0	LHX8	chr1	75602857	75602858	cg00145253	LHX8	Island	II
cg21838979	chr2	106681795	106682096	0	0	0	0	C2orf40	chr2	106681945	106681946	cg21838979	C2orf40	N_Shore	II
cg27502296	chrX	152913150	152913451	0	0	0	0	DUSP9	chrX	152913300	152913301	cg27502296	DUSP9	Island	II
cg00893471	chr2	177029771	177030072	0	0	0	0	HOXD3	chr2	177029921	177029922	cg00893471	HOXD3	Island	II
cg08693172	chr19	46526183	46526484	0	0	0	0	PGLYRP1	chr19	46526333	46526334	cg08693172	PGLYRP1	Island	II
cg13519863	chr2	71131598	71131899	0	0	0	0	VAX2	chr2	71131748	71131749	cg13519863	VAX2	Island	II
cg23676151	chr6	108491222	108491523	0	0	0	0	NR2E1	chr6	108491372	108491373	cg23676151	NR2E1	Island	II
cg16582779	chr14	29237052	29237353	0	0	0	0	FOXG1	chr14	29237202	29237203	cg16582779	FOXG1	Island	II
cg25648436	chr19	58554377	58554678	0	0	0	0	ZSCAN1	chr19	58554527	58554528	cg25648436	ZSCAN1	Island	I
cg26674479	chr7	27281265	27281566	0	0	0	0	EVX1	chr7	27281415	27281416	cg26674479	EVX1	N_Shore	II
cg01236132	chr13	112723431	112723732	0	0	0	0	SOX1	chr13	112723581	112723582	cg01236132	SOX1	Island	II
cg18533225	chr22	50986663	50986964	0	0	0	0	KLHDC7B	chr22	50986813	50986814	cg18533225	KLHDC7B	Island	II
cg07964848	chr10	28035744	28036045	0	0	0	0	MKX	chr10	28035894	28035895	cg07964848	MKX	S_Shore	II
cg02452944	chr5	140809959	140810260	0	0	0	0	PCDHGA4	chr5	140810109	140810110	cg02452944	PCDHGA4	N_Shore	I
cg18729001	chr12	45443658	45443959	0	0	0	0	DBX2	chr12	45443808	45443809	cg18729001	DBX2	N_Shore	II
cg27036111	chr11	20620530	20620831	0	0	0	0	SLC6A5	chr11	20620680	20620681	cg27036111	SLC6A5	S_Shore	II
cg18358723	chr5	87955468	87955769	0	0	0	0	LOC645323	chr5	87955618	87955619	cg18358723	LOC645323	N_Shore	II
cg05372113	chr19	41595825	41596126	0	0	0	0	CYP2A13	chr19	41595975	41595976	cg05372113	CYP2A13	Island	I
cg07279070	chr2	73148079	73148380	0	0	0	0	EMX1	chr2	73148229	73148230	cg07279070	EMX1	Island	II
cg08649201	chr6	6004314	6004615	0	0	0	0	NRN1	chr6	6004464	6004465	cg08649201	NRN1	Island	II
cg17298751	chr11	22363220	22363521	0	0	0	0	SLC17A6	chr11	22363370	22363371	cg17298751	SLC17A6	Island	II
cg00599770	chr7	27196675	27196976	0	0	0	0	HOXA7	chr7	27196825	27196826	cg00599770	HOXA7	N_Shore	II
cg26094789	chr14	37135436	37135737	0	0	0	0	PAX9	chr14	37135586	37135587	cg26094789	PAX9	Island	I
cg25226247	chr6	50785002	50785303	0	0	0	0	TFAP2B	chr6	50785152	50785153	cg25226247	TFAP2B	N_Shelf	II
cg22175873	chr5	140801332	140801633	0	0	0	0	PCDHGA4	chr5	140801482	140801483	cg22175873	PCDHGA4	N_Shore	II
cg09626984	chr8	11565946	11566247	0	0	0	0	GATA4	chr8	11566096	11566097	cg09626984	GATA4	Island	II
cg11391335	chr1	119521778	119522079	0	0	0	0	TBX15	chr1	119521928	119521929	cg11391335	TBX15	N_Shore	II
cg03942051	chr1	119532505	119532806	0	0	0	0	TBX15	chr1	119532655	119532656	cg03942051	TBX15	S_Shore	II
cg21106486	chr1	207842934	207843235	0	0	0	0	CR1L	chr1	207843084	207843085	cg21106486	CR1L	Island	I
cg05967403	chr13	28367095	28367396	0	0	0	0	GSX1	chr13	28367245	28367246	cg05967403	GSX1	Island	II
cg15422685	chr3	62356624	62356925	0	0	0	0	FEZF2	chr3	62356774	62356775	cg15422685	FEZF2	Island	II
cg12810084	chr7	27225169	27225470	0	0	0	0	HOXA11AS	chr7	27225319	27225320	cg12810084	HOXA11AS	Island	II
cg27521476	chr10	102896226	102896527	0	0	0	0	TLX1	chr10	102896376	102896377	cg27521476	TLX1	Island	II
cg19190699	chr15	101514006	101514307	0	0	0	0	LRRK1	chr15	101514156	101514157	cg19190699	LRRK1	Island	II
cg22134325	chr11	66188595	66188896	0	0	0	0	NPAS4	chr11	66188745	66188746	cg22134325	NPAS4	Island	II
cg13462129	chr7	96651131	96651432	0	0	0	0	DLX5	chr7	96651281	96651282	cg13462129	DLX5	Island	II
cg02105152	chr18	14747778	14748079	0	0	0	0	ANKRD30B	chr18	14747928	14747929	cg02105152	ANKRD30B	Island	II
cg11729679	chr2	111876915	111877216	0	0	0	0	BCL2L11	chr2	111877065	111877066	cg11729679	BCL2L11	Island	II
cg11178293	chr3	62355355	62355656	0	0	0	0	FEZF2	chr3	62355505	62355506	cg11178293	FEZF2	Island	II
cg23871640	chr1	110611657	110611958	0	0	0	0	ALX3	chr1	110611807	110611808	cg23871640	ALX3	Island	II
cg22234080	chr22	29876792	29877093	0	0	0	0	NEFH	chr22	29876942	29876943	cg22234080	NEFH	Island	II
cg00015319	chr12	54500682	54500983	0	0	0	0	FLJ12825	chr12	54500832	54500833	cg00015319	FLJ12825	Island	II
cg19411025	chr5	87967968	87968269	0	0	0	0	LOC645323	chr5	87968118	87968119	cg19411025	LOC645323	N_Shore	II
cg14424407	chr17	36734688	36734989	0	0	0	0	SRCIN1	chr17	36734838	36734839	cg14424407	SRCIN1	Island	II
cg13223107	chr6	50810565	50810866	0	0	0	0	TFAP2B	chr6	50810715	50810716	cg13223107	TFAP2B	Island	I
cg00920572	chr12	54349199	54349500	0	0	0	0	HOXC12	chr12	54349349	54349350	cg00920572	HOXC12	Island	II
cg10205928	chr7	96642644	96642945	0	0	0	0	DLX6AS	chr7	96642794	96642795	cg10205928	DLX6AS	N_Shelf	II
cg07592963	chr11	2890499	2890800	0	0	0	0	KCNQ1DN	chr11	2890649	2890650	cg07592963	KCNQ1DN	Island	I
cg19159365	chr1	67218355	67218656	0	0	0	0	TCTEX1D1	chr1	67218505	67218506	cg19159365	TCTEX1D1	S_Shore	II
cg19407095	chr13	112721628	112721929	0	0	0	0	SOX1	chr13	112721778	112721779	cg19407095	SOX1	Island	II
cg03811478	chr3	137483546	137483847	0	0	0	0	SOX14	chr3	137483696	137483697	cg03811478	SOX14	Island	II
cg10542584	chr3	62356073	62356374	0	0	0	0	FEZF2	chr3	62356223	62356224	cg10542584	FEZF2	Island	I
cg18362330	chr5	134872509	134872810	0	0	0	0	NEUROG1	chr5	134872659	134872660	cg18362330	NEUROG1	S_Shore	II
cg13316854	chr2	177027706	177028007	0	0	0	0	HOXD3	chr2	177027856	177027857	cg13316854	HOXD3	Island	I
cg21942490	chr7	27206087	27206388	0	0	0	0	HOXA9	chr7	27206237	27206238	cg21942490	HOXA9	Island	II
cg26206396	chr14	29234754	29235055	0	0	0	0	FOXG1	chr14	29234904	29234905	cg26206396	FOXG1	Island	II
cg03400785	chr5	140794812	140795113	0	0	0	0	PCDHGA4	chr5	140794962	140794963	cg03400785	PCDHGA4	Island	II
cg12164596	chr7	156799074	156799375	0	0	0	0	MNX1	chr7	156799224	156799225	cg12164596	MNX1	Island	II
cg21875330	chr14	37127724	37128025	0	0	0	0	PAX9	chr14	37127874	37127875	cg21875330	PAX9	Island	II
cg00182639	chr12	114841521	114841822	0	0	0	0	TBX5	chr12	114841671	114841672	cg00182639	TBX5	N_Shore	I
cg16180353	chr11	31819069	31819370	0	0	0	0	PAX6	chr11	31819219	31819220	cg16180353	PAX6	N_Shore	II
cg09936561	chr4	9783473	9783774	0	0	0	0	DRD5	chr4	9783623	9783624	cg09936561	DRD5	Island	II
cg00143249	chr7	156798660	156798961	0	0	0	0	MNX1	chr7	156798810	156798811	cg00143249	MNX1	Island	II
cg23547017	chr2	177030021	177030322	0	0	0	0	HOXD3	chr2	177030171	177030172	cg23547017	HOXD3	S_Shore	I
cg02701080	chr21	38078281	38078582	0	0	0	0	SIM2	chr21	38078431	38078432	cg02701080	SIM2	N_Shore	II
cg01416712	chr4	41750714	41751015	0	0	0	0	PHOX2B	chr4	41750864	41750865	cg01416712	PHOX2B	N_Shore	II
cg16291276	chr1	208083921	208084222	0	0	0	0	CD34	chr1	208084071	208084072	cg16291276	CD34	N_Shore	II
cg07716052	chr11	32454598	32454899	0	0	0	0	WT1	chr11	32454748	32454749	cg07716052	WT1	N_Shore	II
cg25930229	chr10	102997739	102998040	0	0	0	0	FLJ41350	chr10	102997889	102997890	cg25930229	FLJ41350	S_Shore	II
cg07772660	chr1	17085713	17086014	0	0	0	0	MST1P9	chr1	17085863	17085864	cg07772660	MST1P9	Island	II
cg07119829	chr2	223168337	223168638	0	0	0	0	CCDC140	chr2	223168487	223168488	cg07119829	CCDC140	N_Shore	II
cg25603636	chr5	140613848	140614149	0	0	0	0	PCDHB18	chr5	140613998	140613999	cg25603636	PCDHB18	N_Shore	II
cg10159630	chr2	177037214	177037515	0	0	0	0	HOXD3	chr2	177037364	177037365	cg10159630	HOXD3	S_Shore	I
cg17098147	chr10	22633992	22634293	0	0	0	0	SPAG6	chr10	22634142	22634143	cg17098147	SPAG6	Island	I
cg17083323	chr6	50803670	50803971	0	0	0	0	TFAP2B	chr6	50803820	50803821	cg17083323	TFAP2B	CpG_Ocean	II
cg19358493	chr10	119300792	119301093	0	0	0	0	EMX2	chr10	119300942	119300943	cg19358493	EMX2	N_Shore	II
cg20317123	chr6	134213876	134214177	0	0	0	0	TCF21	chr6	134214026	134214027	cg20317123	TCF21	Island	II
cg14661959	chr1	152080321	152080622	0	0	0	0	TCHH	chr1	152080471	152080472	cg14661959	TCHH	Island	II
cg05095591	chr3	147129034	147129335	0	0	0	0	ZIC1	chr3	147129184	147129185	cg05095591	ZIC1	N_Shore	II
cg13434842	chr8	11567746	11568047	0	0	0	0	GATA4	chr8	11567896	11567897	cg13434842	GATA4	S_Shore	I
cg06756919	chr14	37135748	37136049	0	0	0	0	PAX9	chr14	37135898	37135899	cg06756919	PAX9	Island	II
cg15400629	chr4	13548093	13548394	0	0	0	0	LOC285548	chr4	13548243	13548244	cg15400629	LOC285548	N_Shore	II
cg04290586	chr12	108168837	108169138	0	0	0	0	ASCL4	chr12	108168987	108168988	cg04290586	ASCL4	Island	II
cg04858155	chr11	44332219	44332520	0	0	0	0	ALX4	chr11	44332369	44332370	cg04858155	ALX4	Island	I
cg25449440	chr3	147116270	147116571	0	0	0	0	ZIC4	chr3	147116420	147116421	cg25449440	ZIC4	Island	II
cg00158789	chr17	59534533	59534834	0	0	0	0	TBX4	chr17	59534683	59534684	cg00158789	TBX4	Island	II
cg00783748	chr1	197883984	197884285	0	0	0	0	LHX9	chr1	197884134	197884135	cg00783748	LHX9	N_Shore	II
cg16621833	chr6	117587438	117587739	0	0	0	0	VGLL2	chr6	117587588	117587589	cg16621833	VGLL2	S_Shore	II
cg03348397	chr8	54789498	54789799	0	0	0	0	RGS20	chr8	54789648	54789649	cg03348397	RGS20	Island	II
cg01826574	chr9	843029	843330	0	0	0	0	DMRT1	chr9	843179	843180	cg01826574	DMRT1	Island	II
cg04726439	chr19	18898244	18898545	0	0	0	0	COMP	chr19	18898394	18898395	cg04726439	COMP	Island	I
cg10457539	chr4	85418434	85418735	0	0	0	0	NKX6-1	chr4	85418584	85418585	cg10457539	NKX6-1	Island	II
cg07799386	chr5	122430671	122430972	0	0	0	0	PRDM6	chr5	122430821	122430822	cg07799386	PRDM6	Island	II
cg27370013	chr11	131780126	131780427	0	0	0	0	NTM	chr11	131780276	131780277	cg27370013	NTM	N_Shore	II
cg04047221	chr13	112723327	112723628	0	0	0	0	SOX1	chr13	112723477	112723478	cg04047221	SOX1	Island	I
cg15660077	chr17	7311470	7311771	0	0	0	0	NLGN2	chr17	7311620	7311621	cg15660077	NLGN2	N_Shore	II
cg26767632	chr19	46526358	46526659	0	0	0	0	PGLYRP1	chr19	46526508	46526509	cg26767632	PGLYRP1	S_Shore	I
cg20829347	chr13	112720777	112721078	0	0	0	0	SOX1	chr13	112720927	112720928	cg20829347	SOX1	Island	II
cg16006349	chr12	54360310	54360611	0	0	0	0	HOTAIR	chr12	54360460	54360461	cg16006349	HOTAIR	Island	II
cg03854796	chr11	31819012	31819313	0	0	0	0	PAX6	chr11	31819162	31819163	cg03854796	PAX6	N_Shore	II
cg23065715	chr2	220299509	220299810	0	0	0	0	SPEG	chr2	220299659	220299660	cg23065715	SPEG	Island	II
cg25825506	chr7	96626509	96626810	0	0	0	0	DLX6AS	chr7	96626659	96626660	cg25825506	DLX6AS	CpG_Ocean	II
cg17165841	chr2	207506851	207507152	0	0	0	0	LOC200726	chr2	207507001	207507002	cg17165841	LOC200726	Island	II
cg11280525	chr5	87955545	87955846	0	0	0	0	LOC645323	chr5	87955695	87955696	cg11280525	LOC645323	Island	II
cg13036381	chr3	159942345	159942646	0	0	0	0	LOC401097	chr3	159942495	159942496	cg13036381	LOC401097	N_Shore	II
cg05142617	chr2	95690671	95690972	0	0	0	0	MAL	chr2	95690821	95690822	cg05142617	MAL	N_Shore	I
cg24058566	chr5	87973950	87974251	0	0	0	0	LOC645323	chr5	87974100	87974101	cg24058566	LOC645323	Island	II
cg14855519	chr8	25898041	25898342	0	0	0	0	EBF2	chr8	25898191	25898192	cg14855519	EBF2	N_Shore	I
cg20996682	chr7	79083898	79084199	0	0	0	0	MAGI2	chr7	79084048	79084049	cg20996682	MAGI2	S_Shore	II
cg11234328	chr10	135043436	135043737	0	0	0	0	UTF1	chr10	135043586	135043587	cg11234328	UTF1	Island	II
cg11199713	chr13	112721623	112721924	0	0	0	0	SOX1	chr13	112721773	112721774	cg11199713	SOX1	Island	II
cg17358883	chr4	111558984	111559285	0	0	0	0	PITX2	chr4	111559134	111559135	cg17358883	PITX2	N_Shore	II
cg13777717	chr5	76250377	76250678	0	0	0	0	CRHBP	chr5	76250527	76250528	cg13777717	CRHBP	Island	I
cg18528367	chr6	100912672	100912973	0	0	0	0	SIM1	chr6	100912822	100912823	cg18528367	SIM1	Island	II
cg26668276	chr7	96633161	96633462	0	0	0	0	DLX6AS	chr7	96633311	96633312	cg26668276	DLX6AS	N_Shore	II
cg06661450	chr1	197888362	197888663	0	0	0	0	LHX9	chr1	197888512	197888513	cg06661450	LHX9	N_Shore	II
cg10448227	chr16	2892659	2892960	0	0	0	0	TMPRSS8	chr16	2892809	2892810	cg10448227	TMPRSS8	Island	II
cg09076431	chr1	197889013	197889314	0	0	0	0	LHX9	chr1	197889163	197889164	cg09076431	LHX9	N_Shore	II
cg10235817	chr4	3768405	3768706	0	0	0	0	ADRA2C	chr4	3768555	3768556	cg10235817	ADRA2C	Island	II
cg24039697	chr10	8094384	8094685	0	0	0	0	FLJ45983	chr10	8094534	8094535	cg24039697	FLJ45983	Island	I
cg25078444	chr14	29235043	29235344	0	0	0	0	FOXG1	chr14	29235193	29235194	cg25078444	FOXG1	Island	I
cg04098339	chr4	48485937	48486238	0	0	0	0	SLC10A4	chr4	48486087	48486088	cg04098339	SLC10A4	Island	I
cg15199678	chr7	96642360	96642661	0	0	0	0	DLX6AS	chr7	96642510	96642511	cg15199678	DLX6AS	N_Shelf	II
cg17152757	chr3	172166108	172166409	0	0	0	0	GHSR	chr3	172166258	172166259	cg17152757	GHSR	Island	II
cg20605061	chr2	176973685	176973986	0	0	0	0	HOXD11	chr2	176973835	176973836	cg20605061	HOXD11	S_Shore	II
cg02400433	chr6	100054837	100055138	0	0	0	0	PRDM13	chr6	100054987	100054988	cg02400433	PRDM13	Island	II
cg22344727	chr12	81101885	81102186	0	0	0	0	MYF6	chr12	81102035	81102036	cg22344727	MYF6	Island	II
cg26149275	chr2	176949857	176950158	0	0	0	0	EVX2	chr2	176950007	176950008	cg26149275	EVX2	Island	I
cg19813025	chr5	5139493	5139794	0	0	0	0	ADAMTS16	chr5	5139643	5139644	cg19813025	ADAMTS16	Island	II
cg19759671	chr4	183063309	183063610	0	0	0	0	MGC45800	chr4	183063459	183063460	cg19759671	MGC45800	Island	I
cg13382769	chr7	79083928	79084229	0	0	0	0	MAGI2	chr7	79084078	79084079	cg13382769	MAGI2	S_Shore	II
cg21280510	chr1	40136939	40137240	0	0	0	0	NT5C1A	chr1	40137089	40137090	cg21280510	NT5C1A	Island	II
cg20841047	chr2	207506525	207506826	0	0	0	0	LOC200726	chr2	207506675	207506676	cg20841047	LOC200726	N_Shore	II
cg16804284	chr14	29237330	29237631	0	0	0	0	FOXG1	chr14	29237480	29237481	cg16804284	FOXG1	Island	II
cg13851904	chr1	47899080	47899381	0	0	0	0	MGC12982	chr1	47899230	47899231	cg13851904	MGC12982	Island	II
cg07027430	chr16	7354535	7354836	0	0	0	0	A2BP1	chr16	7354685	7354686	cg07027430	A2BP1	S_Shore	II
cg18646365	chr15	78631931	78632232	0	0	0	0	CRABP1	chr15	78632081	78632082	cg18646365	CRABP1	N_Shore	II
cg18239431	chr8	25898070	25898371	0	0	0	0	EBF2	chr8	25898220	25898221	cg18239431	EBF2	N_Shore	I
cg11591636	chr13	100624753	100625054	0	0	0	0	ZIC5	chr13	100624903	100624904	cg11591636	ZIC5	S_Shore	II
cg13486820	chr1	91182138	91182439	0	0	0	0	BARHL2	chr1	91182288	91182289	cg13486820	BARHL2	Island	II
cg20457796	chr10	50819350	50819651	0	0	0	0	SLC18A3	chr10	50819500	50819501	cg20457796	SLC18A3	Island	I
cg27032146	chr7	96651965	96652266	0	0	0	0	DLX5	chr7	96652115	96652116	cg27032146	DLX5	Island	I
cg00665374	chr6	131602720	131603021	0	0	0	0	AKAP7	chr6	131602870	131602871	cg00665374	AKAP7	CpG_Ocean	II
cg02597299	chr5	151304409	151304710	0	0	0	0	GLRA1	chr5	151304559	151304560	cg02597299	GLRA1	Island	II
cg07376535	chr18	905300	905601	0	0	0	0	ADCYAP1	chr18	905450	905451	cg07376535	ADCYAP1	Island	II
cg06822689	chr3	141516141	141516442	0	0	0	0	GRK7	chr3	141516291	141516292	cg06822689	GRK7	Island	II
cg21097036	chr6	127840490	127840791	0	0	0	0	C6orf174	chr6	127840640	127840641	cg21097036	C6orf174	S_Shelf	II
cg26507427	chr6	100054398	100054699	0	0	0	0	PRDM13	chr6	100054548	100054549	cg26507427	PRDM13	N_Shore	II
cg16264705	chr12	54071044	54071345	0	0	0	0	ATP5G2	chr12	54071194	54071195	cg16264705	ATP5G2	Island	I
cg23792314	chr12	25056093	25056394	0	0	0	0	BCAT1	chr12	25056243	25056244	cg23792314	BCAT1	Island	II
cg14327531	chr10	8097181	8097482	0	0	0	0	GATA3	chr10	8097331	8097332	cg14327531	GATA3	Island	II
cg11935147	chr1	145075681	145075982	0	0	0	0	PDE4DIP	chr1	145075831	145075832	cg11935147	PDE4DIP	Island	II
cg19962990	chr18	904373	904674	0	0	0	0	ADCYAP1	chr18	904523	904524	cg19962990	ADCYAP1	N_Shore	II
cg07871947	chr20	44657646	44657947	0	0	0	0	SLC12A5	chr20	44657796	44657797	cg07871947	SLC12A5	Island	I
cg13974394	chr5	1882038	1882339	0	0	0	0	IRX4	chr5	1882188	1882189	cg13974394	IRX4	Island	II
cg25363445	chr11	44326366	44326667	0	0	0	0	ALX4	chr11	44326516	44326517	cg25363445	ALX4	Island	II
cg21368609	chr8	91803507	91803808	0	0	0	0	NECAB1	chr8	91803657	91803658	cg21368609	NECAB1	Island	II
cg00184376	chr13	28498895	28499196	0	0	0	0	PDX1	chr13	28499045	28499046	cg00184376	PDX1	Island	II
cg02744113	chr2	73146880	73147181	0	0	0	0	EMX1	chr2	73147030	73147031	cg02744113	EMX1	Island	II
cg24228707	chr2	172948575	172948876	0	0	0	0	DLX1	chr2	172948725	172948726	cg24228707	DLX1	N_Shore	II
cg06490225	chr17	35298675	35298976	0	0	0	0	LHX1	chr17	35298825	35298826	cg06490225	LHX1	Island	II
cg16767916	chr2	105472978	105473279	0	0	0	0	POU3F3	chr2	105473128	105473129	cg16767916	POU3F3	Island	II
cg03883295	chr2	119603339	119603640	0	0	0	0	EN1	chr2	119603489	119603490	cg03883295	EN1	Island	II
cg00774005	chr7	96633576	96633877	0	0	0	0	DLX6AS	chr7	96633726	96633727	cg00774005	DLX6AS	N_Shore	II
cg05485137	chr10	28035714	28036015	0	0	0	0	MKX	chr10	28035864	28035865	cg05485137	MKX	S_Shore	I
cg02241330	chr19	15121992	15122293	0	0	0	0	CCDC105	chr19	15122142	15122143	cg02241330	CCDC105	Island	II
cg01951086	chr4	111551492	111551793	0	0	0	0	PITX2	chr4	111551642	111551643	cg01951086	PITX2	N_Shore	II
cg02423064	chr17	32483858	32484159	0	0	0	0	ACCN1	chr17	32484008	32484009	cg02423064	ACCN1	Island	II
cg03103178	chr8	37823930	37824231	0	0	0	0	ADRB3	chr8	37824080	37824081	cg03103178	ADRB3	S_Shore	II
cg06495131	chr6	6003596	6003897	0	0	0	0	NRN1	chr6	6003746	6003747	cg06495131	NRN1	Island	II
cg13234863	chr12	130388988	130389289	0	0	0	0	TMEM132D	chr12	130389138	130389139	cg13234863	TMEM132D	Island	II
cg02274869	chr19	11784805	11785106	0	0	0	0	ZNF833	chr19	11784955	11784956	cg02274869	ZNF833	N_Shore	II
cg15618108	chr1	203044527	203044828	0	0	0	0	PPFIA4	chr1	203044677	203044678	cg15618108	PPFIA4	N_Shore	II
cg00866399	chr2	73147902	73148203	0	0	0	0	EMX1	chr2	73148052	73148053	cg00866399	EMX1	Island	II
cg16438688	chr1	156815379	156815680	0	0	0	0	NTRK1	chr1	156815529	156815530	cg16438688	NTRK1	Island	II
cg04622802	chr11	27015722	27016023	0	0	0	0	FIBIN	chr11	27015872	27015873	cg04622802	FIBIN	CpG_Ocean	II
cg09257824	chr11	32455492	32455793	0	0	0	0	WT1	chr11	32455642	32455643	cg09257824	WT1	Island	II
cg18784435	chr4	5893639	5893940	0	0	0	0	CRMP1	chr4	5893789	5893790	cg18784435	CRMP1	N_Shore	II
cg01159576	chr9	129386056	129386357	0	0	0	0	LMX1B	chr9	129386206	129386207	cg01159576	LMX1B	Island	II
cg17147317	chr1	207669174	207669475	0	0	0	0	CR1	chr1	207669324	207669325	cg17147317	CR1	N_Shore	II
cg18179931	chr3	194118908	194119209	0	0	0	0	GP5	chr3	194119058	194119059	cg18179931	GP5	S_Shore	II
cg04367252	chr11	44332640	44332941	0	0	0	0	ALX4	chr11	44332790	44332791	cg04367252	ALX4	S_Shore	I
cg01524853	chr12	54447657	54447958	0	0	0	0	HOXC4	chr12	54447807	54447808	cg01524853	HOXC4	Island	II
cg04954680	chr3	26663443	26663744	0	0	0	0	LRRC3B	chr3	26663593	26663594	cg04954680	LRRC3B	N_Shore	II
cg06095270	chr6	100060830	100061131	0	0	0	0	PRDM13	chr6	100060980	100060981	cg06095270	PRDM13	Island	II
cg03219968	chr1	217310233	217310534	0	0	0	0	ESRRG	chr1	217310383	217310384	cg03219968	ESRRG	N_Shore	I
cg05432213	chr15	35086835	35087136	0	0	0	0	ACTC1	chr15	35086985	35086986	cg05432213	ACTC1	CpG_Ocean	II
cg11382529	chr8	65490463	65490764	0	0	0	0	LOC401463	chr8	65490613	65490614	cg11382529	LOC401463	N_Shore	I
cg10633601	chr1	47696551	47696852	0	0	0	0	TAL1	chr1	47696701	47696702	cg10633601	TAL1	Island	I
cg06681768	chr17	48049820	48050121	0	0	0	0	DLX4	chr17	48049970	48049971	cg06681768	DLX4	Island	II
